NpcName2Replace	0x081006D0
NpcNewWorld	0x0811B590
NpcSetHide	0x08101C10
NpcWalk	0x08118E50
NumOfSignUpTongs	0x080FDEF0
Number2Int	0x080FE900
Number2UInt	0x080FE8A0
OB_Append	0x080FF710
OB_Clear	0x080FC360
OB_Copy	0x080FF870
OB_Create	0x08130230
OB_IsEmpty	0x080FC280
OB_PopByte	0x08128E30
OB_PopDouble	0x08100220
OB_PopInt	0x08128D30
OB_PopString	0x08100320
OB_PushByte	0x0812F2D0
OB_PushDouble	0x0812F150
OB_PushInt	0x0812EFC0
OB_PushString	0x08130B90
OB_Release	0x08130440
ObjName2Relace	0x08100660
OfflineLive	0x08103020
OpenAllTask	0x081137C0
OpenBox	0x081299F0
OpenCardBack	0x080FB810
OpenCityManageUI	0x08115A40
OpenCreateTask	0x081139E0
OpenDice	0x081148A0
OpenGlbMission	0x08131890
OpenHelp	0x08116490
OpenMission	0x081332F0
OpenOwnTask	0x08113730
OpenProgressBar	0x081082D0
OpenStoreBox	0x0810EE70
OpenStores	0x08122AD0
OpenSubmitAuction	0x081135C0
OpenTongCamp	0x08114470
OpenTongZhaoMu	0x0811AF70
OpenWatchGameInputDlg	0x081C1890
OutputMonsterPos	0x08128730
PARTNER	0x08244489
PARTNER_AddDefenceAptitude	0x0816EAE0
PARTNER_AddEmotionDegree	0x0816CDD0
PARTNER_AddExp	0x0816DE60
PARTNER_AddFightPartner	0x0816C400
PARTNER_AddHitTargetRateAptitude	0x0816EC00
PARTNER_AddLifeAptitude	0x0816EE40
PARTNER_AddLuckAptitude	0x0816E8A0
PARTNER_AddSkill	0x0816D9D0
PARTNER_AddSpeedAptitude	0x0816E9C0
PARTNER_AddState	0x0816D240
PARTNER_AddStrengthAptitude	0x0816ED20
PARTNER_CallOutCurPartner	0x0816C160
PARTNER_ChangeCharacter	0x0816F370
PARTNER_ChangeFeature	0x0816E710
PARTNER_ChangeFeatureOfPeriod	0x0816E570
PARTNER_Count	0x0816BF50
PARTNER_GetAllSkill	0x0816EF60
PARTNER_GetAptitudes	0x0816E450
PARTNER_GetAttribs	0x0816E330
PARTNER_GetAttribsInc	0x0816E210
PARTNER_GetBirthday	0x0816F480
PARTNER_GetCharacter	0x0816F560
PARTNER_GetCurPartner	0x0816BFD0
PARTNER_GetEmotionDegree	0x0816C940
PARTNER_GetEndure	0x0816C790
PARTNER_GetEssentialFeatureID	0x0816DBC0
PARTNER_GetExp	0x0816DFD0
PARTNER_GetGenData	0x0816F640
PARTNER_GetLevel	0x0816DD80
PARTNER_GetName	0x0816C6C0
PARTNER_GetResists	0x0816E0A0
PARTNER_GetSeries	0x0816DCA0
PARTNER_GetSettingIdx	0x0816C870
PARTNER_GetSkillInfo	0x0816F1F0
PARTNER_GetTaskValue	0x0816CBA0
PARTNER_LevelUp	0x0816CA10
PARTNER_ReGenAttribsInc	0x0816D900
PARTNER_RemoveAllSkill	0x0816D650
PARTNER_RemovePartner	0x0816C320
PARTNER_RemoveSkill	0x0816FE40
PARTNER_SetAttribs	0x0816FA80
PARTNER_SetCallOutSwitch	0x0816C060
PARTNER_SetCurPartner	0x0816C240
PARTNER_SetEmotionDegree	0x0816CF60
PARTNER_SetName	0x0816D0F0
PARTNER_SetResists	0x0816F870
PARTNER_SetStandbySkill	0x0816F710
PARTNER_SetTaskValue	0x0816D4C0
PET_AddAttrib	0x081D6950
PET_AddUpgradePoint	0x081D7040
PET_ClearAttrib	0x081D6D20
PET_ClearSkill	0x081D6CE0
PET_Create	0x081D6F00
PET_Delete	0x081D6D60
PET_GetAttrib	0x081D64F0
PET_GetDex	0x081D6430
PET_GetEng	0x081D6370
PET_GetFeatureId	0x081D61C0
PET_GetGrownPoint	0x081D5FE0
PET_GetLevel	0x081D60E0
PET_GetLife	0x081D6310
PET_GetMana	0x081D62B0
PET_GetName	0x081D7180
PET_GetSkill	0x081D6B80
PET_GetStr	0x081D6490
PET_GetTamePoint	0x081D5F90
PET_GetUpgradePoint	0x081D6150
PET_GetVit	0x081D63D0
PET_IsCreate	0x081D6080
PET_IsSummon	0x081D6030
PET_SetAttrib	0x081D6A20
PET_SetDex	0x081D6810
PET_SetEng	0x081D66D0
PET_SetFeatureId	0x081D6E60
PET_SetGrownPoint	0x081D6230
PET_SetLevel	0x081D6DC0
PET_SetLife	0x081D6630
PET_SetMana	0x081D6590
PET_SetName	0x081D6FC0
PET_SetSkill	0x081D6C20
PET_SetStr	0x081D68B0
PET_SetTamePoint	0x081D5F10
PET_SetUpgradePoint	0x081D70E0
PET_SetVit	0x081D6770
PET_Summon	0x081D6B30
PET_UnSummon	0x081D6AE0
PIdx2MSDIdx	0x08136D90
PIdx2NpcIdx	0x080FD630
PartnerBeDrawBack	0x082604D1
PartnerBloodFallQuickly	0x08260469
PartnerBloodLess	0x08260451
PartnerCallout	0x08260440
PartnerCastToHost	0x08250931
PartnerKillAnimal	0x0826047B
PartnerKillBoss	0x0826048B
PartnerKillPartner	0x082604B0
PartnerKillPlayer	0x0826049D
PartnerLevelUp	0x082604BF
Pay	0x08118A90
PayCoin	0x08118720
PayExtPoint	0x0810FCA0
PayRetScoreForGoldCoin	0x08118620
Pendant	0x0825868B
PlayMusic	0x0810E8E0
PopString	0x080FFB00
PreApplyDungeonMap	0x08126FE0
PrePay	0x08118870
PreviewPlatinaFromGold	0x0811E8C0
PreviewPlatinaUpgrade	0x0811E6F0
PrintLuaStack	0x08104240
Prise	0x08124950
PushString	0x0812FDA0
PutMessage	0x08116F80
QueryAuctionItemInfo	0x08113500
QueryMapTrap	0x081028C0
QueryRoleName	0x0810AA50
QueryTongName	0x0810A1A0
QueryWiseMan	0x08113830
QueryWiseManForSB	0x0811A270
RESR0	0x0826D586
RESR1	0x0826D58C
RESR2	0x08264CBC
RESR3	0x0826D59E
RangeWeapon	0x0826A5DE
ReduceArenaCredits	0x08107E40
ReduceEnergy	0x08107C00
ReduceOwnExp	0x08112630
ReduceRespect	0x0812CFE0
ReloadSkill	0x08104C40
RemoteExecute	0x08100740
RemoveAllPlayerEvent	0x0810C3E0
RemoveItemByIndex	0x08114F80
RemoveNpcSkillState	0x08105700
RemoveOpenCardUiItem	0x080FB800
RemovePlayerEvent	0x0810C440
RemoveSkillState	0x08110140
RenameRole	0x0810A9C0
RenameTong	0x0810A010
Repair_Open	0x08116460
ReplaceString	0x0812EB20
RestoreCamp	0x0811B0E0
RestoreLife	0x08112480
RestoreMana	0x08112430
RestoreNpcFeature	0x081035C0
RestoreOwnFeature	0x0810CB20
RestoreStamina	0x081123E0
ResumeTimer	0x08100B60
ReturnDungenonMap	0x08126E10
ReturnFromPortal	0x081178C0
RevID2WXY	0x08114790
RevivalAllNpc	0x08107130
RightFillString	0x0812E080
RightTrimString	0x080FBA50
Ring	0x08253248
RollItem	0x081C16D0
RollbackSkill	0x0811C640
RunGlbMission	0x08132380
RunMission	0x08132E50
SETTING	0x08244489
STAT_CleanGoodsSaleNum	0x08177050
STAT_GetGoodsCount	0x08176B10
STAT_GetGoodsName	0x08176D50
STAT_GetGoodsSaleNum	0x081770C0
STAT_SearchGoodsSaledItem	0x08176B40
ST_CheckLockState	0x081C1490
ST_CheckTextFilter	0x081C2AD0
ST_DoTransLife	0x081C2990
ST_GetDamageCounter	0x081C1330
ST_GetOffliveState	0x081C29F0
ST_GetTransLifeCount	0x081C1100
ST_IncreaseDamageCounter	0x081C1380
ST_IsTransLife	0x081C1160
ST_LevelUp	0x081C2A60
ST_SetPlayerGameTime	0x081C1240
ST_SetTransLifeCount	0x081C2900
ST_StartDamageCounter	0x081C12F0
ST_StopDamageCounter	0x081C12B0
ST_SyncMiniMapObj	0x081C1930
ST_UseCurCampTeam	0x081C11C0
Sale	0x08122D00
SaveMaskFeature	0x08115140
SaveNow	0x08111ED0
SaveQuickly	0x08111F00
SaveSDB2Relay	0x08105960
Say	0x08123C90
SearchPlayer	0x081020A0
SearchPlayerByNameID	0x08102120
SelectTaskAward	0x08174530
SelectTaskFinish	0x081745E0
SelectTaskStart	0x08174690
SendScriptData	0x0810B220
SendSpreaderCDKey	0x081C24E0
SendTaskOrder	0x08117100
Set120SkillID	0x08114B90
SetAForbitSkill	0x08121580
SetArenaCredits	0x0812B6D0
SetAutoHangFreeFlag	0x080FE110
SetAutoHangMapFlag	0x08126690
SetBit	0x080FEAC0
SetBitTask	0x08108F10
SetByte	0x080FE950
SetCamp	0x0811B2E0
SetChatFlag	0x08111460
SetColdR	0x08113B20
SetCouldDisbandTong	0x081BFED0
SetCouldKickTong	0x081BFF20
SetCouldQuitTong	0x081BFF70
SetCreateTeam	0x08120FC0
SetCumulateOffer	0x08113E80
SetCurCamp	0x0811B1D0
SetCurDurability	0x0810F090
SetDeathPunish_PK10	0x08110680
SetDeathReliveFlag	0x08110600
SetDeathScript	0x08110700
SetDeathType	0x08110580
SetDebugOut	0x080FD140
SetDelDupedAllInOne	0x08101F40
SetDelayCatchTime	0x0814E880
SetDisabledFuncFlag	0x08126790
SetDupedDealLevel	0x08102000
SetEnergy	0x08107B30
SetEquipWishValue	0x080FCC20
SetFaction	0x0811A540
SetFightState	0x08117A10
SetFireR	0x08112F40
SetFusionIsSmelted	0x0810A610
SetFusionMagicSeed	0x0810A530
SetGlbMissionV	0x080FD740
SetGlbValue	0x080FE2F0
SetGlobalTradeFlag	0x08108760
SetHide	0x0810AD80
SetHighLightPos	0x0810DFA0
SetImmedSkill	0x08114C70
SetIsCheckNpcBarrier	0x08118C40
SetItemBindState	0x08127630
SetItemExchangeValue	0x08101B20
SetItemFortuneValue	0x08101A30
SetItemMagicLevel	0x080FD020
SetItemNewFeature	0x080FDBC0
SetItemStackCount	0x0810D9A0
SetJoinTongTime	0x08121180
SetLastBreakTime	0x080FCB50
SetLastFactionNumber	0x0810E4B0
SetLastLogoutTime	0x0810B7E0
SetLastOfflineTime	0x0810B8E0
SetLightR	0x08112C90
SetLogoutRV	0x08110500
SetLucky	0x08111B00
SetMangonelParam	0x081217E0
SetMapParam	0x080FE480
SetMapType	0x080FE630
SetMaxDurability	0x0810F1F0
SetMaxResist	0x08108CD0
SetMissionS	0x08107220
SetMissionV	0x08107390
SetMissleStep	0x080FDB70
SetMoveSpeed	0x081216C0
SetNpcAI	0x08103F40
SetNpcActiveRegion	0x08104110
SetNpcAuraSkill	0x081057B0
SetNpcCurCamp	0x0811B120
SetNpcCurLife	0x080FC060
SetNpcDeathScript	0x08101500
SetNpcExpRate	0x081C0AE0
SetNpcFightState	0x08117940
SetNpcKind	0x08103DA0
SetNpcParam	0x081C0260
SetNpcPos	0x0811B830
SetNpcScript	0x08101500
SetNpcTimer	0x080FC180
SetOnlineCommissionStatus	0x08109230
SetPK	0x08110420
SetPKFlag	0x0810F610
SetPMParam	0x0812AFA0
SetPartnerBagLevel	0x0811A7B0
SetPhyR	0x08112750
SetPkReduceState	0x08109570
SetPlatinaMagicIndex	0x080FC710
SetPlayerEnteringTrap	0x081112F0
SetPlayerFlag	0x0810B5D0
SetPlayerFortuneRank	0x0810ABA0
SetPlayerLog	0x08111250
SetPoisonCount	0x0810AEC0
SetPoisonR	0x081129F0
SetPos	0x0811B940
SetPotionCount	0x0810AEC0
SetProgressBarEvent	0x080FC4D0
SetPropState	0x081069B0
SetProtectTime	0x0810E3E0
SetPunish	0x0810F470
SetRandSeed	0x0811DC00
SetRank	0x081109E0
SetRefuseLogin	0x0814EB00
SetRelaxTime	0x08110FC0
SetRespect	0x081080B0
SetRevPos	0x0811B370
SetSeries	0x0811A0C0
SetSex	0x08116560
SetSiegeVoitureParam	0x081218E0
SetSignCodeSyncTime	0x0814E900
SetSkillLevel	0x0812C430
SetSkillMaxLevelAddons	0x08108B70
SetSpecItemParam	0x080FF360
SetStatData	0x080FF480
SetStoneLevelOnEquip	0x080FC880
SetStringTask	0x081165F0
SetSwitch	0x08102F80
SetTask	0x08116780
SetTaskStatus	0x08174B70
SetTaskTemp	0x08123950
SetTempRevPos	0x08110790
SetTimer	0x08122A30
SetTireTime	0x08111040
SetTmpCamp	0x0810BA50
SetTmpValue	0x081749F0
SetTongMTask	0x08128A20
SetTongWeek	0x08113CD0
SetTotalOffer	0x08114030
SetUiGiveItemMoreConfirmMsg	0x0810AF50
SetUiGiveItemMsg	0x0810B020
SetWeekGoalOffer	0x0811A650
SetWeeklyOffer	0x081141E0
SetWorldName	0x0812B7C0
ShowLadder	0x081101D0
SmeltEquip	0x0810A8D0
SmeltItem	0x08116D50
StackExp	0x08108980
StarLevelUp	0x0810A430
StartBotDeleteAccount	0x0814EBD0
StartBotPunish	0x0814EC30
StartGlbMSTimer	0x08138340
StartMissionTimer	0x08138840
StartPoisonCounter	0x0810B1E0
StartPotionCounter	0x0810B1E0
StartTask	0x081748E0
StopGlbMSTimer	0x08133D80
StopMissionTimer	0x08134720
StopNpcAction	0x08118DD0
StopPoisonCounter	0x0810AE30
StopPotionCounter	0x0810AE30
StopTimer	0x08122A00
String2Id	0x08104BD0
SubWorldID2Idx	0x08102580
SubWorldIdx2ID	0x081077D0
SubWorldIdx2MapCopy	0x08107740
SubWorldName	0x08174390
SuspendTimer	0x08100C00
SwearBrother	0x0812C860
SyncBiaoCheDeathInfoToRelay	0x08104C80
SyncCitySummary	0x081160A0
SyncClothesItemPreView	0x0811EA80
SyncIsCheckNpcBarrier	0x08118C10
SyncItem	0x08114EF0
SyncNpc	0x08103ED0
SyncTaskValue	0x0810E350
SyncTaskValueMore	0x0810E240
SyncWorkshopList	0x0811AD90
TM_GetRestCount	0x081C21A0
TM_GetRestTime	0x081C2260
TM_GetTimerCount	0x081C2130
TM_HasTimer	0x081C1E30
TM_IsTimerSuspending	0x081C1EF0
TM_ResumeTimer	0x081C1FB0
TM_SetTimer	0x081C23C0
TM_StopTimer	0x081C2330
TM_SuspendTimer	0x081C2070
TONGM_ApplyAddOffer	0x08198720
TONGM_ApplyAddOfferEx	0x081909D0
TONGM_ApplyAddRight	0x08198600
TONGM_ApplyAddTaskValue	0x081989A0
TONGM_ApplyAddUTaskValue	0x081988A0
TONGM_ApplyDelRight	0x081984E0
TONGM_ApplySetLWeekGoalOffer	0x08199740
TONGM_ApplySetLWeeklyOffer	0x08199B20
TONGM_ApplySetLastOnlineDate	0x08199360
TONGM_ApplySetRetireDate	0x08198F80
TONGM_ApplySetTaskValue	0x08198AA0
TONGM_CheckRight	0x081983B0
TONGM_GetFigure	0x08199EC0
TONGM_GetJoinDay	0x0819A520
TONGM_GetJoinTime	0x0819A660
TONGM_GetLWeekGoalOffer	0x081998C0
TONGM_GetLWeeklyOffer	0x08199CA0
TONGM_GetLastOnlineDate	0x081994E0
TONGM_GetMoney	0x0819A3E0
TONGM_GetName	0x08198D60
TONGM_GetOffer	0x08198800
TONGM_GetOnline	0x08199DB0
TONGM_GetRetireDate	0x08199100
TONGM_GetSex	0x0819A000
TONGM_GetTaskValue	0x08198C80
TONGM_GetUTaskValue	0x08198BA0
TONGM_IsExist	0x08198350
TONG_AddTaskTemp	0x0818B280
TONG_ApplyAddBuildFund	0x08194650
TONG_ApplyAddDay	0x081959D0
TONG_ApplyAddEventRecord	0x0818BFE0
TONG_ApplyAddHistoryRecord	0x0818C090
TONG_ApplyAddLWeekGoalValue	0x08195010
TONG_ApplyAddMoney	0x0818BE50
TONG_ApplyAddPerStandFund	0x08193150
TONG_ApplyAddStoredBuildFund	0x08195A90
TONG_ApplyAddStoredOffer	0x08195C10
TONG_ApplyAddTaskValue	0x08196450
TONG_ApplyAddTotalBuildFund	0x08194B90
TONG_ApplyAddUTaskValue	0x0818AD50
TONG_ApplyAddWarBuildFund	0x08194410
TONG_ApplyAddWeek	0x08195910
TONG_ApplyAddWeekBuildFund	0x08194D10
TONG_ApplyAddWeekGoalValue	0x08195550
TONG_ApplyCreatMap	0x081905C0
TONG_ApplyDegrade	0x0818FCC0
TONG_ApplyDeleteMap	0x08190720
TONG_ApplyDeleteMember	0x08190510
TONG_ApplyInit	0x0818FAC0
TONG_ApplyKickMember	0x08190310
TONG_ApplyMaintain	0x0818FE40
TONG_ApplySetAnnouncement	0x0818C140
TONG_ApplySetBuildFund	0x08192CD0
TONG_ApplySetCurWeekGoalLevel	0x08191AD0
TONG_ApplySetDay	0x081926D0
TONG_ApplySetLWeekGoalEvent	0x08192010
TONG_ApplySetLWeekGoalLevel	0x08191F50
TONG_ApplySetLWeekGoalPlayer	0x08191DD0
TONG_ApplySetLWeekGoalPricePlayer	0x08191B90
TONG_ApplySetLWeekGoalPriceTong	0x08191C50
TONG_ApplySetLWeekGoalTotal	0x08191E90
TONG_ApplySetLWeekGoalValue	0x08191D10
TONG_ApplySetMaintainFund	0x08192850
TONG_ApplySetMoney	0x0818FA10
TONG_ApplySetOccupyCityDay	0x08192D90
TONG_ApplySetPauseState	0x081929D0
TONG_ApplySetPerStandFund	0x081917D0
TONG_ApplySetStoredBuildFund	0x08192790
TONG_ApplySetStoredOffer	0x08192910
TONG_ApplySetStunt	0x081908F0
TONG_ApplySetTaskValue	0x0818AE40
TONG_ApplySetTongMap	0x08190670
TONG_ApplySetTongMapBan	0x0818AF30
TONG_ApplySetTotalBuildFund	0x08191890
TONG_ApplySetWarBuildFund	0x08192A90
TONG_ApplySetWeek	0x08192610
TONG_ApplySetWeekBuildFund	0x08191A10
TONG_ApplySetWeekBuildUpper	0x08191950
TONG_ApplySetWeekGoalEvent	0x08192550
TONG_ApplySetWeekGoalLevel	0x08192490
TONG_ApplySetWeekGoalPlayer	0x08192310
TONG_ApplySetWeekGoalPricePlayer	0x081920D0
TONG_ApplySetWeekGoalPriceTong	0x08192190
TONG_ApplySetWeekGoalTotal	0x081923D0
TONG_ApplySetWeekGoalValue	0x08192250
TONG_ApplyUpgrade	0x0818FB40
TONG_ApplyWeeklyMaintain	0x0818FEC0
TONG_ChangeAllMemberFeature	0x081907A0
TONG_ContributeOffer	0x081968C0
TONG_DistributeOfferToGroup	0x08197F70
TONG_DistributeOfferToMember	0x08197A70
TONG_GetBuildFund	0x0818D560
TONG_GetBuildLevel	0x0818D600
TONG_GetCredit	0x0818C7B0
TONG_GetCurCamp	0x0818C670
TONG_GetCurWeekGoalLevel	0x0818F2C0
TONG_GetDay	0x0818DEC0
TONG_GetExp	0x0818C8F0
TONG_GetExpLevel	0x0818CA30
TONG_GetFirstMember	0x08197880
TONG_GetFirstTong	0x0818A680
TONG_GetLWeekGoalEvent	0x0818EA00
TONG_GetLWeekGoalLevel	0x0818EB40
TONG_GetLWeekGoalPlayer	0x0818EDC0
TONG_GetLWeekGoalPricePlayer	0x0818F180
TONG_GetLWeekGoalPriceTong	0x0818F040
TONG_GetLWeekGoalTotal	0x0818EC80
TONG_GetLWeekGoalValue	0x0818EF00
TONG_GetMaintainFund	0x0818DC40
TONG_GetMaster	0x08197EC0
TONG_GetMemberCount	0x0818FF40
TONG_GetMoney	0x0818F900
TONG_GetName	0x0818AC80
TONG_GetNextMember	0x08197C10
TONG_GetNextTong	0x0818B4C0
TONG_GetOccupyCityDay	0x0818D380
TONG_GetOnlineCount	0x0818FFF0
TONG_GetPauseState	0x0818D9C0
TONG_GetPerStandFund	0x0818F860
TONG_GetPremium	0x0818D740
TONG_GetSelfCamp	0x0818C530
TONG_GetStandFund	0x0818CF10
TONG_GetStoredBuildFund	0x0818DD80
TONG_GetStoredOffer	0x0818DB00
TONG_GetTaskTemp	0x08190260
TONG_GetTaskValue	0x081900A0
TONG_GetTongByRoleName	0x0819A700
TONG_GetTongCount	0x0818A6C0
TONG_GetTongMap	0x0818D060
TONG_GetTongMapBan	0x0818D240
TONG_GetTongMapTemplate	0x0818D1A0
TONG_GetTotalBuildFund	0x0818F680
TONG_GetUTaskValue	0x08190180
TONG_GetUnionID	0x0818CBF0
TONG_GetWarBuildFund	0x0818D920
TONG_GetWarState	0x0818CD30
TONG_GetWeek	0x0818E000
TONG_GetWeekBuildFund	0x0818F400
TONG_GetWeekBuildUpper	0x0818F540
TONG_GetWeekGoalEvent	0x0818E140
TONG_GetWeekGoalLevel	0x0818E280
TONG_GetWeekGoalPlayer	0x0818E500
TONG_GetWeekGoalPricePlayer	0x0818E8C0
TONG_GetWeekGoalPriceTong	0x0818E780
TONG_GetWeekGoalTotal	0x0818E3C0
TONG_GetWeekGoalValue	0x0818E640
TONG_IsExist	0x08190890
TONG_Name2ID	0x0818B600
TONG_SetTaskTemp	0x0818B350
TONG_WriteLog	0x0818B5A0
TRepair	0x08123000
TW	0x08250AE3
TWS_ApplyAdd	0x0818BCE0
TWS_ApplyAddDayOutput	0x08196FA0
TWS_ApplyAddTaskValue	0x0818A810
TWS_ApplyAddUTaskValue	0x0818A6F0
TWS_ApplyClose	0x0818BAA0
TWS_ApplyDegrade	0x08196540
TWS_ApplyMaintain	0x0818B9E0
TWS_ApplyOpen	0x0818BB60
TWS_ApplyRemove	0x0818BC20
TWS_ApplySetDayOutput	0x08197160
TWS_ApplySetTaskValue	0x0818AA20
TWS_ApplySetUseLevel	0x0818A930
TWS_ApplySetUseLevelSet	0x0818AB40
TWS_ApplyUpgrade	0x08196700
TWS_ApplyUse	0x0818B7F0
TWS_GetBuildingNpc	0x08196DF0
TWS_GetDayOutput	0x08197240
TWS_GetFirstWorkshop	0x08190AB0
TWS_GetLevel	0x081976A0
TWS_GetNextWorkshop	0x0818C200
TWS_GetTaskValue	0x08196CA0
TWS_GetType	0x081977E0
TWS_GetUTaskValue	0x08196BF0
TWS_GetUseLevel	0x08197560
TWS_GetUseLevelSet	0x08197420
TWS_GetWorkshopCount	0x0818C3D0
TWS_IsExist	0x08196B90
TWS_IsOpen	0x08196D50
TWS_SetBuildingNpc	0x0818B150
TabFile_GetCell	0x0814A740
TabFile_GetColCount	0x0814A5E0
TabFile_GetRowCount	0x0814A690
TabFile_Load	0x0814AEF0
TabFile_Save	0x0814A3A0
TabFile_Search	0x0814A960
TabFile_SetCell	0x0814A420
TabFile_UnLoad	0x0814B040
TableSDD_Close	0x081C2B30
TableSDD_GetHeight	0x081C30C0
TableSDD_GetValue	0x081C2FD0
TableSDD_Open	0x081C2C20
TableSDD_Search	0x081C2D10
TableSDD_SetValue	0x081C3140
TakeTantoGolds	0x08250931
Talk	0x08116930
TaskAward	0x08175370
TaskAwardMatrix	0x08175480
TaskCondition	0x081756D0
TaskConditionMatrix	0x081757E0
TaskEntity	0x08175520
TaskEntityMatrix	0x08175630
TaskEvent	0x08175880
TaskEventMatrix	0x08175990
TaskId	0x08175A30
TaskIdMatrix	0x08175B40
TaskName	0x08174CB0
TaskNo	0x08174740
TaskTalk	0x081751C0
TaskTalkMatrix	0x081752D0
TaskTip	0x08122730
TellPos	0x0810DE10
TestScript	0x08129390
ThrowAllItem	0x0810BC30
Time2Tm	0x081021B0
TimerFuncForAutoHang	0x0812F640
Title_ActiveTitle	0x081596F0
Title_AddTitle	0x081597A0
Title_GetActiveTitle	0x081594A0
Title_GetTitleInfo	0x08159380
Title_GetTitleName	0x081594F0
Title_GetTitleTab	0x08159620
Title_RemoveTitle	0x081595A0
Tm2Time	0x08103AC0
TongClaimWar	0x08127590
TownPortalUseOut	0x082605A6
TrimString	0x080FF630
TripC_Apply	0x0810B3F0
TripC_GetServerCount	0x08101E50
TripC_GetServerName	0x08101DA0
TripC_Kick	0x08101D50
TripS_Return	0x0810B3B0
UNBIND_ITEM	0x08256E98
UNKNOWN	0x082444C7
UnBindItem	0x08127730
UnMarry	0x0810FFD0
UnSmeltEquip	0x0810A7E0
UnSmeltIsBind	0x080FF160
UpdateSDBRecord	0x08101830
UpdateSkill	0x08114A10
UpgradeCryolite	0x0825EA47
UpgradeFantasyGold	0x0825EB64
UpgradePlatinaFromGoldItem	0x0811E480
UpgradePlatinaItem	0x0811E350
UpgradePropMine	0x0825EA57
UseSilver	0x0810F2D0
UseTownPortal	0x08117900
WATCH	0x08244489
WorldBossAppear	0x082605F7
WorldEnemyAppear	0x08260608
WorldKillerAppear	0x082605E7
WriteCompoundLog	0x081231D0
WriteGoldLog	0x081234A0
WriteLog	0x081237D0
WriteSaleLog	0x08123280
WriteStatLog	0x081232F0
WriteYunBiaoLog	0x08123130
_ALERT	0x0823DF60
_ERRORMESSAGE	0x0823EB10,0x0823F910
_INPUT	0x0826EB00
_OUTPUT	0x0826E51B
abs	0x08241000
acos	0x08241660
add	0x0826FEE9
all	0x0826EBCF
and	0x0826DAEF
appendto	0x08240080
ascii	0x08241830
asin	0x082416A0
assert	0x0823DC00
atan	0x08241620
atan2	0x082415C0
break	0x0826F839
call	0x0823E940
ceil	0x08240FB0
clock	0x0823F8E0
closefile	0x08240E00
cn	0x0825CF0F
cn_ib	0x08250AD1
collate	0x0826EBD7
collectgarbage	0x0823E8F0
concat	0x0826DE34
copytagmethods	0x0823E870
cos	0x08241720
ctype	0x0826EBDD
cur	0x08268F24
curpack	0x0823D220
date	0x08240710
dd	0x082444C7
ddddd	0x082444C7
dddddd	0x082444C7
ddss	0x082444C7
debug	0x0823F840
deg	0x08240F20
div	0x0826DE25
do	0x0826F83C
dofile	0x0823E810
dostring	0x0823E770
else	0x0826F841
elseif	0x08268F24
end	0x0826F848
error	0x0823DBC0
execute	0x0823F7F0
exit	0x0823F7C0
exp	0x08241360
floor	0x08240F60
flush	0x08240BB0
for	0x0826DA4C
foreach	0x0823E510
foreachi	0x0823D5C0
foreachvar	0x0823E510
format	0x08242D40
frexp	0x082414F0
function	0x08250931,0x0825B269,0x0826F845
gc	0x0826DA4C
gcinfo	0x0823E6A0
getenv	0x0823F770
getglobal	0x0823E370,0x0826E5E7
getinfo	0x0823F160
getlocal	0x0823F410
getn	0x0823D2C0
gettable	0x0826E52E
gettagmethod	0x0823E100
globals	0x0823E630
gsub	0x08242590
gt	0x0826E4B0
if	0x0826E929
index	0x0826E5DA
ldexp	0x08241480
le	0x0826DE37
local	0x0826DDAB
log	0x082413E0
log10	0x082413A0
lt	0x0826DE2D
mantle	0x0826A5F5
max	0x08241080
min	0x082410F0
mod	0x08241540
monetary	0x0826EBE6
mul	0x0826DE21
my	0x08250AD4
newtag	0x0823E600
next	0x0823E4B0
nextvar	0x0823E4B0
nil	0x0826E28A,0x0826F84C
not	0x0826F849
number	0x0826F7FC
numeric	0x0825E584
ok	0x0826E585
openfile	0x0823FFC0
or	0x08270DCF
parameters	0x082444C7
pow	0x0826DE29
print	0x0823E3B0
rad	0x08240EE0
random	0x08241160
randomseed	0x08241040
rawget	0x0823E320
rawgetglobal	0x0823E320
rawgettable	0x0823E320
rawset	0x0823DB60
rawsetglobal	0x0823DB60
rawsettable	0x0823DB60
read	0x082408D0
readfrom	0x08240320
remove	0x0823F730
rename	0x0823F6D0
repeat	0x0826D913
return	0x0826F850
seek	0x08240C90
set	0x0826EB85
setbreakpointhook	0x0823EEF0
setcallhook	0x0823EF50
setglobal	0x0823DF10,0x08257A9C
setlinehook	0x0823EF20
setlocal	0x0823ED10
setlocale	0x0823F5A0
settable	0x0826F0EB
settag	0x0823E2B0
settagmethod	0x0823E1A0
signet	0x0826A5FC
sin	0x08241760
sort	0x0823DAD0
sqrt	0x08241420
strbyte	0x08241830
strchar	0x08241B30
strfind	0x08242A10
string	0x0826E2E1
strlen	0x082418F0
strlower	0x08241D00
strrep	0x08241A60
strsub	0x08241DC0
strupper	0x08241C40
sub	0x0826DE1D
t2t2d	0x082444C7
table	0x0826DA4C
tag	0x0823DD10
tan	0x082416E0
then	0x0826F855
tinsert	0x0823D490
tmpname	0x0823F570
tonumber	0x0823DFB0
tostring	0x0823DD60
tremove	0x0823D360
tw	0x08250ACE,0x0825BB51
type	0x0823DC80
unm	0x08253240
unpack	0x080FF9E0
until	0x0826F85B
usepack	0x0823D240
userdata	0x0826DDAB
vn	0x08250AD7
while	0x08250931
write	0x08240340
writeto	0x08240300
